,id,name,age,height,weight
561,276523,Amanda Hardeman,32,5 in,160 lb
562,1383001,Brittney Crump,29,62 in,134 lb
563,366291,Dilan Hurtado,36,158 cm,58 kg
564,781002,Sarah Hobbs,28,65 in,130 lb
565,1541008,Bridget Steffen,26,,
566,625463,Katelyn Weihl,26,62 in,135 lb
567,517771,Marisol Umana,37,152 cm,57 kg
568,567852,Christina Agerbeck,30,161 cm,136 lb
569,1016871,Hannah Pruitt,32,63 in,135 lb
570,1192351,Aya Fouad,27,155 cm,60 kg
571,508522,Tylinn Rashan,28,64 in,150 lb
572,38228,Kristen Rosenau,36,65 in,135 lb
573,958530,Laetitia Combelles,31,165 cm,63 kg
574,145063,Grace Schwemmer,28,,130 lb
575,481384,Ida Åkerlund,27,,143 lb
576,670199,Jessyca Nadeau,28,,146 lb
577,1188196,Vivian Liu,19,,
578,599872,Merissa Wise,31,70 in,170 lb
579,689222,Ally Duckworth,24,61 in,131 lb
580,579674,Eorann O'Neill,25,,145 lb
581,548570,Evann Scibek,33,,150 lb
582,258230,Janine Penniall,32,172 cm,67 kg
583,275752,Frida Møller,25,,149 lb
584,550885,Chantal Bouchard,32,62 in,122 lb
585,229700,Chelsea Docherty,33,161 cm,63 kg
586,1018952,Emily Townsend,32,159 cm,65 kg
587,1591623,Lindsey Lane,25,,
588,469840,Tori Dyson,26,60 in,140 lb
589,604153,Le Fur Morgane,33,164 cm,
590,160026,Colette Casey,35,64 in,145 lb
591,26745,Jolene Quirke,37,60 in,125 lb
592,193019,Oakley Woodhouse,24,,121 lb
593,250973,Jeanett Nielsen,30,156 cm,130 lb
594,1995107,Caroline Kluttz,33,67 in,150 lb
595,635794,Ellie Tarence Hiller,23,61 in,128 lb
596,169393,Analisa Marquez,32,66 in,150 lb
597,477709,Courtney Haley,26,165 cm,69 kg
598,883065,Shelley Jones,26,64 in,147 lb
599,276263,Kimberlee DeKrey,30,68 in,153 lb
600,1220583,Jessica Seaver,26,61 in,122 lb
601,1969531,Francesca Zagaglini,24,,
602,686486,Belinda Heber,29,158 cm,64 kg
603,4377,Melissa Jamerino,36,64 in,127 lb
604,921782,Cierra Cole,26,67 in,145 lb
605,881284,FÃ©dra Szakolczai,31,169 cm,75 kg
606,1226293,Martha Rochford,26,165 cm,64 kg
607,567906,Tori Dow,20,62 in,135 lb
608,556692,Mia Furu,27,161 cm,57 kg
609,1233553,Allanah Rainbolt,23,62 in,135 lb
610,672076,Sarah Hogue,29,68 in,160 lb
611,994580,Em Day Gooch,36,168 cm,
612,246932,Anneke Spies,28,160 cm,61 kg
613,89345,Jhauna Dyer,32,62 in,135 lb
614,1755296,Hadley Miller,19,69 in,145 lb
615,1828449,Georgia Davenport,24,171 cm,70 kg
616,1892505,Tamiles Duarte,25,,
617,289011,Ciana Wilkening,27,,150 lb
618,140718,Elma Ducic,38,65 in,150 lb
619,30914,Jessica Meek,33,67 in,145 lb
620,178888,Sanna Uppling,34,164 cm,139 lb
621,1187619,Iselin Brogeland,30,163 cm,62 kg
622,1032452,Darci Brostow,36,,
623,500418,Kelly Marshall,40,167 cm,147 lb
624,2112473,Brittany Chestnut,29,,
625,1539195,Lindsey Sturtz,20,67 in,150 lb
626,1347417,Verena Evelyn Reimers,28,172 cm,70 kg
627,558443,Elyce Roy,30,67 in,150 lb
628,130934,Adrienne karniewicz,36,175 cm,154 lb
629,75008,Stefani Graham,40,70 in,165 lb
630,335268,Tayla Deklijn,29,,
631,506881,Brittney Gaillot,33,69 in,150 lb
632,1249950,Helena Avendano,21,,
633,1012733,Cassidy Sugimoto,29,66 in,155 lb
634,445062,Karen Laroche,30,67 in,155 lb
635,73233,Briana Hamilton,30,68 in,145 lb
636,1115280,Noortje Bleeker,24,172 cm,68 kg
637,876152,Alica Grabitsch,30,160 cm,65 kg
638,476241,Cierra Crowley,29,60 in,131 lb
639,853719,Andrea Babbin,36,,
640,319644,April Payne,37,67 in,155 lb
641,275771,Maicey McIlveen,27,63 in,135 lb
642,286473,Autumn Mills,32,160 cm,130 lb
643,1227476,Amber Takara,26,62 in,123 lb
644,516993,Stephanie Rodriguez-Cadiz,31,,145 lb
645,1630310,Jadzia Onorati-Phillips,16,65 in,140 lb
646,6803,Abbey Sloulin,39,70 in,148 lb
647,222729,Danika Lawson,33,69 in,145 lb
648,176162,Elisa Schauer,30,67 in,138 lb
649,664961,Jackie Violette,19,,
650,1972314,Karis Demi,19,64 in,135 lb
651,106264,Natalie Pulgini,30,61 in,127 lb
652,15182,Stephanie Roy,43,165 cm,140 lb
653,960448,Amanda Godina,26,66 in,145 lb
654,615284,Meredith Swindle,29,68 in,155 lb
655,16973,Carleen Mathews,37,62 in,137 lb
656,3215,Kristin Miller,33,64 in,135 lb
657,772985,Chelsea Espe,29,67 in,150 lb
658,6625,Kate Gordon,31,173 cm,165 lb
659,1694488,Zoe Zablocki,21,,
660,190814,Julia Kenyon,39,63 in,150 lb
661,1382919,Eduarda Souza,16,153 cm,58 kg
662,1029860,Madison Dunning,25,,145 lb
663,290135,Rachel Cesa,38,66 in,140 lb
664,1827731,Jasmine Ghilardi,23,,
665,1169684,Eva Ioanna Arampatzi,22,163 cm,61 kg
666,861392,Alexis Machuga,27,66 in,140 lb
667,670253,Tiana Fahey-Leigh,34,157 cm,65 kg
668,1181868,Inga Loftesnes,21,,
669,101338,Sarah Hayes,47,,
670,703044,Janelle Chow,29,65 in,148 lb
671,295450,Annie Sakamoto,45,60 in,123 lb
672,2064680,Lorène Mathon,26,168 cm,63 kg
673,1727022,Eleonora Mazzoni,27,,
674,430891,Kristen Munoz,28,63 in,140 lb
675,233654,Kajsa Ojala,39,,165 lb
676,45224,Sarah Homer Findle,29,66 in,133 lb
677,515404,Ashley Gaillot,32,68 in,143 lb
678,293254,Tatyana Kalita,31,158 cm,53 kg
679,1249661,Morgan Kain,26,61 in,130 lb
680,1294444,Saige Smith,27,60 in,135 lb
681,1212088,Emily Andrade,25,161 cm,137 lb
682,874158,Audrey Girard,28,,
683,132729,Karla Wolford,37,67 in,155 lb
684,251823,Callerina Key,31,69 in,160 lb
685,370351,Gina DeLucia,23,65 in,145 lb
686,534176,Asta Vilenius,35,170 cm,
687,399965,Kristy Rizzo,33,65 in,148 lb
688,832048,Matilda Siikavuopio,30,,
689,689482,Laura Sorsby,29,64 in,150 lb
690,298832,Courtney Sims,33,67 in,175 lb
691,1561113,Sophia DiGregorio,18,61 in,135 lb
692,3477,Claire Fraser,39,165 cm,127 lb
693,292518,Sonia Morey,28,,133 lb
694,632197,Tassia Dadda,31,,65 kg
695,447364,Stephanie Rauschenberger,33,64 in,140 lb
696,1541433,Susan Treppner,26,,
697,6091,Megin Shepherd,28,62 in,150 lb
698,928443,Antonia Clark,29,65 in,150 lb
699,1261712,Miriam Hazlett,24,60 in,135 lb
700,481423,Kasey McCormick,30,69 in,155 lb
701,1212706,Annika Roberts,33,165 cm,68 kg
702,333456,Anna Viggedal,34,171 cm,143 lb
703,648048,Georgia Welsman,26,165 cm,58 kg
704,7613,Brandi McGoldrick,34,68 in,160 lb
705,1681570,Sarah Harrison,26,,
706,1830319,Ellen Renk,27,,
707,816950,Cecilia Basaglia,29,,
708,663953,Angela Dawson,33,160 cm,115 lb
709,466945,Randi Stevens,33,70 in,165 lb
710,1699581,Elena Robles,25,,
711,1260097,Madison Jefferson,22,63 in,130 lb
712,570151,Tarraneh Dadgar,29,164 cm,150 lb
713,1385649,Andra Moistus,25,165 cm,59 kg
714,1012239,Lindsey Motl,29,,155 lb
715,1818022,Ashley Shoemaker,29,,
716,118586,Sam Ventrice,28,,143 lb
717,335569,Madelyn Gutkoski,30,,
718,523194,Denise Edwards,29,164 cm,60 kg
719,501400,Amber Sikora,31,65 in,140 lb
720,533387,Jelena Dragila,37,179 cm,73 kg
721,1329929,Oona Laukkanen,25,,
722,1245033,Mariana Bell,27,64 in,155 lb
723,295718,Catherine Degagne,32,164 cm,136 lb
724,43737,Nicole Corey,29,65 in,165 lb
725,1623340,Victoria Robertson,25,,
726,855131,Nicole Pettel,29,63 in,150 lb
727,2854,Sarina Clark,38,61 in,138 lb
728,688052,Kylie Dufrene,24,62 in,123 lb
729,265038,Gabrielle Ocker,26,65 in,147 lb
730,746982,Cyntia Evans,31,,
731,252036,Megan Timmins,33,71 in,145 lb
732,486196,Deanna Gordon,29,67 in,160 lb
733,265465,Grace Lilley,27,173 cm,65 kg
734,60477,Kaela Pitts,41,66 in,170 lb
735,307546,Claire McGlynn,34,165 cm,65 kg
736,479593,Ellia Miller,29,64 in,147 lb
737,10376,Randi Slusser,36,66 in,145 lb
738,663439,Camila Murakami,35,165 cm,61 kg
739,821884,Nataly Egorova,32,161 cm,67 kg
740,104659,Laura Flazer,30,66 in,160 lb
741,883852,Stine Moen Nilsen,28,164 cm,68 kg
742,57430,Marilyn Hopkins,32,63 in,148 lb
743,490531,Robyn Hess,33,61 in,125 lb
744,273451,Abigail Davila,29,168 cm,140 lb
745,179939,Kristin Seckar,28,66 in,150 lb
746,437460,Samantha Pereira da Silva,27,63 in,151 lb
747,94386,Christine Anastario,35,63 in,155 lb
748,98679,Roxanne Travers,30,64 in,148 lb
749,267859,Brittani McGovern,29,,137 lb
750,15438,Sonya McMillan,42,62 in,133 lb
751,152212,Ashley Frasier,36,64 in,140 lb
752,551889,Seraina Hochstrasser,29,165 cm,73 kg
753,1522061,Anastasia Kutlina,26,,
754,43769,Megan Apostoleris,39,173 cm,69 kg
755,882190,Magdalena Krolikowska,29,168 cm,70 kg
756,847008,Katie Canning,31,63 in,145 lb
757,850557,Hayden Setser,29,,162 lb
758,1687529,Danielle Oliveri,27,62 in,150 lb
759,57034,Shanna Dawley,42,67 in,145 lb
760,520294,Faith Stewart,26,62 in,131 lb
761,1961653,Tracy Johnson,22,64 in,135 lb
762,1687344,Laura Mugnier,30,,
763,1253693,Chloe Honaker,17,63 in,125 lb
764,1539129,Anine Linnea Keen Hansen,16,,
765,121099,Tegan Bartlett,28,174 cm,68 kg
766,311310,Kasandra Clark,32,61 in,135 lb
767,616814,Symantha Donaldson,18,65 in,150 lb
768,1618677,Sarah Schaefer,18,66 in,149 lb
769,1164596,Kay Wirkner,26,,
770,1270483,Pieta Hansen,20,165 cm,57 kg
771,464908,Isabella Vallejo,23,164 cm,65 kg
772,1971372,Aleksandra Lech,31,156 cm,57 kg
773,464910,Hilary Barreto,29,63 in,135 lb
774,1078039,Mariangela Cordero,28,157 cm,56 kg
775,996775,Lindsey Lee,25,64 in,126 lb
776,261656,Jessica Seghetto,36,168 cm,67 kg
777,118944,Alexandra Wichmann,41,163 cm,64 kg
778,535003,Jade Bensink,30,65 in,140 lb
779,531373,Austin Lavallii,31,63 in,140 lb
780,913056,Christina Storeboe,30,162 cm,64 kg
781,1457711,Elodie Rumeau,37,,
782,946660,Lena Mentyka,27,,
783,438098,Yazmin Gutierrez,31,61 in,120 lb
784,1169638,Maribel Gallardo,23,167 cm,67 kg
785,855515,Johanna Formont,33,157 cm,49 kg
786,1192922,Laura Plaza González,19,164 cm,60 kg
787,482533,Samantha Nalley,32,65 in,150 lb
788,872842,Marian Johnsen,27,170 cm,64 kg
789,1344968,Kate Calyore,28,66 in,135 lb
790,707488,Olivia Renmark,22,163 cm,58 kg
791,442370,Jessica Krezmien,35,63 in,140 lb
792,790023,Bityeoul Hwang,26,162 cm,56 kg
793,526838,Erin Sutherland,37,64 in,
794,828967,Helena Rut Pétursdóttir,25,,
795,705779,Kelsey Dowdall,28,62 in,125 lb
796,977156,Hattie Kanyo,29,64 in,145 lb
797,730847,Gretchen Key,27,66 in,145 lb
798,1366555,Natalie Thompson,27,68 in,155 lb
799,420914,Alexis Crockett,38,,126 lb
800,841247,Andreia Pinheiro,38,170 cm,72 kg
801,1861653,Ashley Trendell,30,,
802,482000,Georgina Andrews,34,,
803,1548339,Kerry Crivello,33,,
804,385026,Colleen McQuaid,39,66 in,140 lb
805,361585,Marlie Rittinger,27,66 in,138 lb
806,58008,Keeli Michael,31,61 in,120 lb
807,429566,Mara Vazquez,30,,
808,827226,Lindsey Donner,36,63 in,131 lb
809,1139735,Dulce Dominguez Mejia,26,,
810,379957,Molly Spicer Wiggins,27,68 in,158 lb
811,1048341,Runa Linn Egeland,27,170 cm,65 kg
812,639963,Jeromine Geroudet,31,173 cm,75 kg
813,599239,Mary Porter,25,65 in,155 lb
814,1045638,Jenay DeCaussin,25,64 in,125 lb
815,958885,Bettina Amerstorfer,29,165 cm,63 kg
816,587438,Zoe Jones,24,68 in,145 lb
817,1093794,Vigdis Wicklund,38,167 cm,64 kg
818,644959,Maggie Pairan,19,67 in,155 lb
819,476462,Hadley Santos,31,66 in,155 lb
820,499595,Thatianne Freitas,27,158 cm,129 lb
821,1546721,Georgia Ayres,21,,
822,259916,Olivia Saltmarsh,42,170 cm,71 kg
823,752973,Andrea Szarkowicz,30,70 in,165 lb
824,839684,Anna Tolås Omdal,27,170 cm,68 kg
825,1272190,Ana Alquezar,22,163 cm,62 kg
826,1586911,Brady Finkel,20,,
827,605296,Ida Johansson,29,180 cm,85 kg
828,774922,Ally Galloway,29,,135 lb
829,3721,Autumn Spence,40,63 in,133 lb
830,1887543,Ally Zierke,22,67 in,145 lb
831,1667177,Stacy Loushin,27,66 in,150 lb
832,294864,Agnieszka Borucka,32,161 cm,138 lb
833,2059492,Jazmin Simpson,36,,
834,1715259,Jessica Lundeen,31,64 in,135 lb
835,476508,Daiane Lima,26,,57 kg
836,250929,Constanza Sepulveda,37,160 cm,135 lb
837,104651,Isabelle Gosling,26,160 cm,65 kg
838,676507,Jennifer Vong,23,,
839,115168,Michelle Cavalieri,33,64 in,135 lb
840,276385,Mercedes Buist,31,157 cm,135 lb
841,1967700,Valeria Valdez,29,,
842,303480,Kristin LeBlanc,33,66 in,147 lb
843,2013345,Carmen Perez Ruiz,36,164 cm,66 kg
844,562606,Jessica Mounce,28,66 in,155 lb
845,808056,Anastasia Lowe,28,68 in,165 lb
846,1976672,Grace Walton,20,164 cm,70 kg
847,1090303,Rachel Cannon,28,62 in,130 lb
848,1079771,Samantha Stanton,29,61 in,130 lb
849,25991,Renee Martin,37,64 in,135 lb
850,12348,Karen McCadam,46,66 in,147 lb
851,319191,Mari Rotmo,31,168 cm,65 kg
852,515834,Rochelle Record,44,164 cm,154 lb
853,450474,Siri Rohmesmo,30,158 cm,67 kg
854,122062,Rebekah Thompson,40,,152 lb
855,601487,Erica Folo,20,62 in,132 lb
856,455569,Meg Walters,29,64 in,145 lb
857,1190427,Renee Stapleton,25,,
858,252100,Casey Campbell,35,64 in,145 lb
859,241675,Julie VanHoy,37,66 in,135 lb
860,509391,Mercedes Vince,29,66 in,140 lb
861,798694,Kelly Benfey,29,65 in,153 lb
862,694962,Meghan Helwig,40,67 in,150 lb
863,698299,Marie Anne Lignieres,26,168 cm,
864,538815,Fernanda Murillo,34,151 cm,56 kg
865,108011,Joyce Rodrigues,39,,52 kg
866,82638,Sara Blunck,41,63 in,136 lb
867,102491,Laura Burke,39,62 in,132 lb
868,981172,Maude Hélie,33,,125 lb
869,59513,Jaci Cale,43,61 in,128 lb
870,242938,Candice Thorpe,31,161 cm,59 kg
871,353036,Kansas Pickrell,30,,
872,1171969,Kerry McDonough,29,,
873,1571309,Aubriana Montplaisir,17,62 in,155 lb
874,616901,Alexis Kowalsky,26,66 in,154 lb
875,10736,Carrie Freestone,38,157 cm,135 lb
876,986140,Rachel Farinola,29,,
877,267049,Uracha Teerawanitsan,28,156 cm,134 lb
878,59529,Kathrine Juul Hachenberger,33,169 cm,64 kg
879,2107280,Alexa Davis,24,,
880,531117,Angelina Chuppa,31,,145 lb
881,225443,Taylor Williamson,27,69 in,160 lb
882,2066833,Baryshnickova Darya,31,,
883,251424,Catherine Sanburn,30,60 in,125 lb
884,670842,Lynsey Martin,29,170 cm,141 lb
885,275801,Rachel Fricker,23,61 in,142 lb
886,970441,Nina Kuepers,26,166 cm,61 kg
887,992025,Pascale Côté,31,159 cm,120 lb
888,818029,Claudia Egurrola,22,,
889,1332414,Meghan Gorsuch,31,66 in,146 lb
890,1054502,Evelyn Balich,28,,
891,44828,Ashley Rincon,34,66 in,150 lb
892,26295,Caroline Fryklund,36,173 cm,67 kg
893,1443816,Jordan Szewc,18,,
894,1827600,Marlene Fleck,23,,
895,828205,Hailey Habich,26,,
896,262443,Zoe Pond-McPherson,31,65 in,140 lb
897,1030745,Olivia Lambourn,28,160 cm,62 kg
898,105519,Elizabeth Parry,29,64 in,137 lb
899,1522736,Frederikke Mollerup,26,176 cm,70 kg
900,984723,Lex Accuar,23,,
901,737357,Martha Berrocal,34,163 cm,58 kg
902,967191,Stine Aagaard,36,169 cm,67 kg
903,980529,Phebe Schmidt,28,,
904,48215,Julie Gonzalez,30,60 in,118 lb
905,737685,Abigail Krueger,29,68 in,185 lb
906,816104,Caity Jerrard,26,,
907,1200219,Caley Arndt,22,,
908,451230,Julia Bayne,29,170 cm,150 lb
909,978641,Julia Kamide,24,,
910,1129437,Moorea Spoljaric,27,68 in,150 lb
911,1038759,Anniston Cooper,18,60 in,130 lb
912,1757370,Marthe Voldsrud,28,167 cm,60 kg
913,477425,Katie Casey,34,67 in,145 lb
914,1252795,Stephanie Freeman,20,,120 lb
915,1273149,Chiara Furrer,27,,
916,1379826,Michelle Turco,30,168 cm,65 kg
917,1967201,Mackenzie Christie,18,67 in,145 lb
918,289103,Taylor Beck,25,63 in,146 lb
919,928806,Kelsey Schulte,18,62 in,
920,328228,Erin Bonthron,29,65 in,135 lb
921,96750,Oddrún Eik Gylfadottir,32,163 cm,128 lb
922,1253343,Karoline Aadne,22,163 cm,68 kg
923,1406291,Tyla Francois,24,,
924,1178432,Patricia Simoes,26,,
925,746922,Rosie McCoy,29,156 cm,58 kg
926,1517927,Maria Codispoti,23,64 in,154 lb
927,253418,Natalie Heading,29,61 in,127 lb
928,701039,Sofi Prorok,27,67 in,135 lb
929,1081089,Samantha Tencza,25,,
930,1674931,Liisa Laikko,25,169 cm,69 kg
931,1380283,Marta Ricottini,26,174 cm,69 kg
932,1015924,Veronika Handlova,23,164 cm,58 kg
933,1170834,Lidan Jin,28,,
934,1366918,Karla Bazan,35,,
935,9696,Kasie Tedrick,28,66 in,140 lb
936,511155,Elodie Guilhem,33,168 cm,66 kg
937,261975,Carianne Meti,28,61 in,118 lb
938,963302,Chelsea Hanson,38,64 in,128 lb
939,1587192,Elizabeth Jones,30,,
940,301105,Stinne Holm,31,173 cm,155 lb
941,1311542,Chloe Hawkins,26,171 cm,67 kg
942,674701,Casey Warmath,33,63 in,137 lb
943,360139,Nicole Mercier,27,60 in,135 lb
944,2057204,Kateřina Lízlerová,30,168 cm,63 kg
945,151087,Danielle Nguyen,31,,130 lb
946,172911,Myriam Plamondon,33,65 in,
947,1172662,Lexia Null,29,,
948,1547184,Caroline Woelfel,17,,
949,982948,Ines Alviso,23,,58 kg
950,1490502,Roxane Kochert,25,,
951,946090,Olga Danilenko,38,167 cm,65 kg
952,1686274,Sarah Sepanski,25,,
953,100646,Kim Driscoll,35,60 in,128 lb
954,687115,Katrina Rasmussen,33,66 in,150 lb
955,1460972,Rachel Noel,21,68 in,155 lb
956,453893,Abby Ashton,28,168 cm,61 kg
957,270632,Meagan Burke,39,64 in,135 lb
958,328540,Laura Platt,30,166 cm,134 lb
959,260173,Roos van Sonsbeek,35,,150 lb
960,165217,Mia Edgar,31,65 in,140 lb
961,241370,Courtney Jezek,33,68 in,142 lb
962,685943,Tatiana Diakou,21,165 cm,68 kg
963,982664,Marina Bennasar,28,,
964,1092200,Gabriela Marrafon,27,155 cm,60 kg
965,318647,Jessica Ruinho,30,173 cm,68 kg
966,1457867,Maria Bernardo,25,,
967,1759677,Mariya Naydenova,32,,
968,1464383,Leeverne Engelbrecht,32,,
969,127144,Alyssa Sanzari,33,64 in,132 lb
970,117311,caitlin danyi,29,170 cm,68 kg
971,230517,Emilie Moreau,30,68 in,138 lb
972,400416,Kelsey Hays,22,,132 lb
973,932184,Lilly Rodriguez,18,58 in,118 lb
974,526573,Ellie Huffman,27,,
975,1027963,Ana Kelly,28,62 in,135 lb
976,164960,Emilie Schneider,30,61 in,123 lb
977,252989,Amelie Verret,40,5 in,130 lb
978,829330,Giavanna Martin,21,64 in,158 lb
979,706340,Karla Harkin,31,153 cm,54 kg
980,829914,Annie Campain,21,62 in,
981,520804,Jaymie Scott,27,64 in,130 lb
982,2110639,Shanae Leavitt,41,,
983,127869,Bailey Walker,31,61 in,135 lb
984,1099521,Addison Coffelt,30,,
985,2290,Brooke Bergeson,37,,135 lb
986,565683,Irina Funtikova,36,165 cm,137 lb
987,1203275,Bridget Corcoran,30,160 cm,59 kg
988,902671,Krystal Peterson,41,68 in,142 lb
989,1465193,Martha Cook,24,,
990,728960,Aisling Petticrew,26,,
991,760350,Yolanda Stivalys,37,2 in,
992,100801,Ashley Michael,29,65 in,155 lb
993,262577,Ulrike Gloeckner,31,173 cm,142 lb
994,385769,Keeona Ives,28,65 in,125 lb
995,1259512,Kara Wilson,26,,
996,447498,Mariana Centeno,35,,123 lb
997,731695,Anna Maguire,27,63 in,133 lb
998,1302325,Renee Baarspul,34,,
999,474091,Jingyi Zhang,28,,
1000,1651619,Michaela Curtis,31,,
1001,294450,Carol Mezen,47,67 in,145 lb
1002,320080,Tina Erceg,33,162 cm,118 lb
1003,1127236,Kim MinJeong,26,165 cm,135 lb
1004,1062356,Rebeca Mendes,27,,
1005,138235,Choi Mi-Jung,32,167 cm,125 lb
1006,1128324,Jacee Kramer,25,67 in,155 lb
1007,1852696,Eefke Drega,25,151 cm,54 kg
1008,796072,Emily Fleay,25,172 cm,65 kg
1009,75165,Lucy Clark,31,170 cm,65 kg
1010,1296957,Guðbjörg Valdimarsdóttir,24,,
1011,243311,Katie Harper,31,64 in,138 lb
1012,499752,Taylor Monson,23,69 in,150 lb
1013,914323,Christina Panduro,29,160 cm,55 kg
1014,767035,Maddy McGlashan,30,157 cm,55 kg
1015,101010,April Hering,29,170 cm,69 kg
1016,1658355,Sara Valera Gil,28,157 cm,53 kg
1017,789122,Maria de los Angeles Cruz Quintero,30,,
1018,2009230,Felicia Eklund,25,162 cm,60 kg
1019,107332,Lisa Curran,40,,116 lb
1020,1826053,Elizabeth Schilder,25,,
1021,195953,Lauren Weller,34,68 in,167 lb
1022,40822,Alicia Miffitt,42,62 in,130 lb
1023,17150,Sophie Leclerc Trottier,38,61 in,130 lb
1024,1285237,Lindsey Otanicar,31,,
1025,491267,Lisa Roivas,34,158 cm,66 kg
1026,455784,Samantha Jones,26,161 cm,60 kg
1027,496603,Lily Salisbury,23,61 in,120 lb
1028,1155524,Dryelli Hauanne,29,160 cm,64 kg
1029,126884,Alexis King,31,66 in,145 lb
1030,1258784,Aikaterini Tucker,28,158 cm,57 kg
1031,1314787,Mona Juppo,25,,
1032,1406426,Ingy Hossam Eldin,26,,61 kg
1033,121680,Ashley Shepherd,33,64 in,145 lb
1034,110783,Mary Jamieson,38,,75 kg
1035,229423,Chelsea Lyons,32,68 in,157 lb
1036,1009468,Bri Kource,21,64 in,140 lb
1037,1054084,Bia Clemente,18,162 cm,63 kg
1038,1190293,Serena Goode,20,64 in,146 lb
1039,1164161,Laura Roberts,28,,
1040,337635,Tammy Gyorkos,32,64 in,130 lb
1041,695707,Alex Mueller,26,,
1042,123812,Melissa Koepke,31,70 in,160 lb
1043,455539,Aubrey Bagley,30,63 in,130 lb
1044,745559,Larragh Mann,27,,
1045,1019120,Sabrina Raahauge,30,168 cm,66 kg
1046,1992155,Sophia Michail,25,,
1047,907823,Tanja Davidsdottir,24,168 cm,61 kg
1048,1579823,Tatiana Jorquera,24,,
1049,1028777,Harley Turney,25,,145 lb
1050,596683,Naomi Bennett,25,,124 lb
1051,1643472,Lola Izambart,26,154 in,
1052,746055,Allie Boudreau,27,67 in,150 lb
1053,780095,Carolina Long,27,,
1054,17102,Erica Spitz,32,61 in,118 lb
1055,236771,Pascale Boukerrou,41,,143 lb
1056,488211,Marrah Sanders,27,64 in,135 lb
1057,586913,Renard Sarah,29,,130 lb
1058,1015901,Annie Mustill,28,,59 kg
1059,126964,Megan Scales,35,69 in,153 lb
1060,1049735,Meg Knowles,20,,
1061,1168566,Xiaoli Li,24,,
1062,240993,Kristina Corwin,34,66 in,135 lb
1063,134963,Kate del Solar,34,63 in,130 lb
1064,799324,Daniela Sonderegger,30,,
1065,551906,Tess Hering,21,169 cm,67 kg
1066,1205849,Adriana Gonzalez,26,,
1067,998694,Agustina Corradini,27,171 cm,70 kg
1068,1188752,Melissa Golchuk,29,66 in,150 lb
1069,298814,Alana Jensen,39,64 in,125 lb
1070,1571024,Nadine Kirchner,24,178 cm,73 kg
1071,874630,Hilary Niewald,36,64 in,140 lb
1072,1163483,Gilmari Reyneke,24,167 cm,59 kg
1073,1222365,Autumn Roepsch,26,,
1074,472166,Suzanne Birchall,34,158 cm,58 kg
1075,1187324,Gretchen Dixon,28,65 in,135 lb
1076,880816,Jamie Latimer,37,64 in,132 lb
1077,120265,Tamara Zulim,37,170 cm,60 kg
1078,474456,Marianna Caspiati,33,,132 lb
1079,1233046,Milena Thiele,19,,
1080,2009039,Konstantina Gioti,21,,
1081,674379,Megan Jones,38,,
1082,552240,Erin Joyce,32,157 cm,160 lb
1083,885961,Cecilia Proietti,33,,
1084,307806,Sara Drain,35,,135 lb
1085,908533,Katie Healy,27,172 cm,74 kg
1086,487992,Karen Ros Saemundardottir,39,169 cm,61 kg
1087,1260774,Laura Squarzina,28,168 cm,61 kg
1088,660335,Morgan Gray,21,67 in,145 lb
1089,513094,Lea Grotenrath,26,,128 lb
1090,708109,Catherine Marois-Julien,34,,
1091,683245,Federica Mandrici,32,172 cm,68 kg
1092,1769116,Marie Rognstad,16,,
1093,1415956,Tayler Macleod,23,,
1094,471176,Marcella Alonso,28,158 cm,60 kg
1095,106580,Lydia Schaake,31,,
1096,1081576,Emilee Mytinger,26,63 in,145 lb
1097,590162,Christina Cook,25,64 in,127 lb
1098,463099,Erica Adkison,31,64 in,140 lb
1099,390750,Laura Roney,30,67 in,150 lb
1100,1335157,Alexi Howe,29,,150 lb
1101,293821,Carissa Mueller,31,63 in,150 lb
1102,858355,Laura Heuer,27,165 cm,58 kg
1103,9047,Anna Hulda Olafsdottir,36,165 cm,60 kg
1104,582974,Nayareth Letelier,29,147 cm,51 kg
1105,788796,Beatriz Allo,28,159 cm,57 kg
1106,121746,julia nikishina,36,,
1107,27670,Kristen White,38,69 in,150 lb
1108,1678939,Nadia Szymialis,16,60 in,105 lb
1109,672951,Janine Hunter,34,,122 lb
1110,785559,Danielle Abusow,27,165 cm,65 kg
1111,1622682,Mekenzie Woodhouse,18,,
1112,112378,Kristen Contreras,33,67 in,130 lb
1113,32875,Tessa Te Kahu,45,,163 lb
1114,21642,Allison Ehle,35,62 in,135 lb
1115,1223488,Jessica Jupont,30,172 cm,67 kg
1116,460263,Lori Barth,43,,166 lb
1117,733915,Nicola Leavy,32,,
1118,271620,Kaela Zeitler,22,65 in,
